,node_id,node_index,iteration,current_vector
  (28184, 0)	0.07716049382716049
  (28185, 0)	0.012345679012345678
  (28186, 0)	0.027777777777777773
  (28187, 0)	0.004629629629629629
  (28195, 0)	0.018518518518518517
  (28212, 0)	0.139917695473251
  (28214, 0)	0.06944444444444445
  (28215, 0)	0.04629629629629629
  (28216, 0)	0.006172839506172839
  (28379, 0)	0.004115226337448559
  (28383, 0)	0.012345679012345678
  (28397, 0)	0.012345679012345678
  (30650, 0)	0.012345679012345678
  (30661, 0)	0.12962962962962962
  (30815, 0)	0.012345679012345678
  (31777, 0)	0.004115226337448559"
3980,1503067081,13680,1,"  (2348, 0)	0.25
  (2349, 0)	0.3333333333333333
  (2351, 0)	0.3333333333333333"
3981,1503067081,13680,2,"  (2342, 0)	0.08333333333333333
  (2344, 0)	0.14583333333333331
  (2345, 0)	0.1111111111111111
  (2347, 0)	0.14583333333333331
  (2352, 0)	0.1111111111111111
  (13680, 0)	0.3055555555555555"
3982,1503067081,13680,3,"  (2330, 0)	0.048611111111111105
  (2333, 0)	0.027777777777777776
  (2337, 0)	0.05729166666666666
  (2338, 0)	0.037037037037037035
  (2339, 0)	0.0642361111111111
  (2346, 0)	0.03645833333333333
  (2348, 0)	0.17013888888888887
  (2349, 0)	0.18749999999999997
  (2350, 0)	0.037037037037037035
  (2351, 0)	0.18749999999999997
  (13679, 0)	0.037037037037037035"
3983,1503067081,13680,4,"  (2328, 0)	0.025462962962962958
  (2331, 0)	0.02126736111111111
  (2332, 0)	0.03375771604938271
  (2334, 0)	0.012345679012345678
  (2335, 0)	0.0162037037037037
  (2336, 0)	0.019097222222222217
  (2340, 0)	0.012152777777777776
  (2342, 0)	0.08506944444444442
  (2343, 0)	0.012152777777777776
  (2344, 0)	0.11979166666666666
  (2345, 0)	0.0962577160493827
  (2346, 0)	0.009259259259259259
  (2347, 0)	0.11067708333333331
  (2350, 0)	0.012152777777777776
  (2352, 0)	0.08719135802469134
  (7360, 0)	0.012345679012345678
  (7361, 0)	0.012345679012345678
  (7362, 0)	0.018518518518518517
  (13680, 0)	0.1817129629629629
  (16538, 0)	0.021412037037037035"
3984,1503067081,13680,5,"  (2320, 0)	0.007089120370370369
  (2323, 0)	0.006365740740740739
  (2324, 0)	0.004115226337448559
  (2325, 0)	0.015576774691358021
  (2326, 0)	0.008439429012345678
  (2329, 0)	0.007137345679012344
  (2330, 0)	0.050781249999999986
  (2333, 0)	0.0439332561728395
  (2335, 0)	0.004050925925925925
  (2336, 0)	0.007137345679012344
  (2337, 0)	0.0613064236111111
  (2338, 0)	0.04745370370370369
  (2339, 0)	0.06780478395061727
  (2340, 0)	0.008487654320987652
  (2341, 0)	0.013503086419753082
  (2343, 0)	0.0030864197530864196
  (2346, 0)	0.03678385416666666
  (2347, 0)	0.0023148148148148147
  (2348, 0)	0.12431278935185183
  (2349, 0)	0.13258744855967075
  (2350, 0)	0.03626543209876543
  (2351, 0)	0.1265271347736625
  (2352, 0)	0.004050925925925925
  (2377, 0)	0.003038194444444444
  (7360, 0)	0.012281378600823043
  (7361, 0)	0.008230452674897118
  (7487, 0)	0.018518518518518517
  (9905, 0)	0.004115226337448559
  (13679, 0)	0.039351851851851846
  (16538, 0)	0.006365740740740739"
3985,1835411404,22986,1,"  (20424, 0)	0.25
  (20433, 0)	0.3333333333333333
  (30466, 0)	1.0"
3986,1835411404,22986,2,"  (19624, 0)	0.08333333333333333
  (20432, 0)	0.1111111111111111
  (21417, 0)	0.08333333333333333
  (22984, 0)	0.1111111111111111
  (22986, 0)	0.5277777777777777
  (25971, 0)	0.25"
3987,1835411404,22986,3,"  (19368, 0)	0.027777777777777776
  (20424, 0)	0.23611111111111108
  (20426, 0)	0.027777777777777776
  (20431, 0)	0.037037037037037035
  (20432, 0)	0.027777777777777776
  (20433, 0)	0.24999999999999994
  (21414, 0)	0.020833333333333332
  (21417, 0)	0.037037037037037035
  (22657, 0)	0.027777777777777776
  (22985, 0)	0.037037037037037035
  (30466, 0)	0.5277777777777777"
3988,1835411404,22986,4,"  (19242, 0)	0.018518518518518517
  (19368, 0)	0.009259259259259259
  (19624, 0)	0.0949074074074074
  (20424, 0)	0.009259259259259259
  (20426, 0)	0.012345679012345678
  (20429, 0)	0.012345679012345678
  (20431, 0)	0.018518518518518517
  (20432, 0)	0.10802469135802467
  (20433, 0)	0.009259259259259259
  (20434, 0)	0.009259259259259259
  (21409, 0)	0.020833333333333332
  (21416, 0)	0.006944444444444444
  (21417, 0)	0.09722222222222221
  (22983, 0)	0.027777777777777776
  (22984, 0)	0.10493827160493825
  (22986, 0)	0.3379629629629629
  (23014, 0)	0.009259259259259259
  (25971, 0)	0.23611111111111108
  (30657, 0)	0.037037037037037035
  (31504, 0)	0.027777777777777776
  (31686, 0)	0.012345679012345678
  (32175, 0)	0.006944444444444444"
3989,1835411404,22986,5,"  (19175, 0)	0.0030864197530864196
  (19242, 0)	0.004115226337448559
  (19368, 0)	0.040123456790123455
  (19624, 0)	0.0030864197530864196
  (20424, 0)	0.1915509259259259
  (20426, 0)	0.04166666666666666
  (20427, 0)	0.004115226337448559
  (20429, 0)	0.006172839506172839
  (20430, 0)	0.004115226337448559
  (20431, 0)	0.04320987654320987
  (20432, 0)	0.04166666666666666
  (20433, 0)	0.18364197530864193
  (20434, 0)	0.004115226337448559
  (21414, 0)	0.032407407407407406
  (21416, 0)	0.0023148148148148147
  (21417, 0)	0.04320987654320987
  (22657, 0)	0.047067901234567895
  (22983, 0)	0.009259259259259259
  (22984, 0)	0.006172839506172839
  (22985, 0)	0.05144032921810699
  (22986, 0)	0.006172839506172839
  (23014, 0)	0.0030864197530864196
  (25965, 0)	0.006944444444444444
  (25971, 0)	0.009259259259259259
  (26925, 0)	0.0030864197530864196
  (30031, 0)	0.0030864197530864196
  (30032, 0)	0.009259259259259259
  (30466, 0)	0.3379629629629629
  (30556, 0)	0.006172839506172839
  (31685, 0)	0.012345679012345678
  (32074, 0)	0.006944444444444444
  (32175, 0)	0.0023148148148148147
  (32412, 0)	0.004115226337448559"
3990,5733113141,21306,1,"  (19603, 0)	0.25
  (21172, 0)	0.3333333333333333
  (21420, 0)	1.0"
3991,5733113141,21306,2,"  (19533, 0)	0.25
  (19603, 0)	0.08333333333333333
  (21172, 0)	0.08333333333333333
  (21177, 0)	0.1111111111111111
  (21306, 0)	0.5277777777777777
  (21311, 0)	0.0625"
3992,5733113141,21306,3,"  (19325, 0)	0.015625
  (19533, 0)	0.08333333333333333
  (19577, 0)	0.037037037037037035
  (19603, 0)	0.23090277777777773
  (21172, 0)	0.2407407407407407
  (21177, 0)	0.027777777777777776
  (21303, 0)	0.0625
  (21306, 0)	0.05555555555555555
  (21311, 0)	0.020833333333333332
  (21420, 0)	0.5277777777777777
  (25447, 0)	0.0625
  (31280, 0)	0.037037037037037035"
3993,5733113141,21306,4,"  (19325, 0)	0.005208333333333333
  (19533, 0)	0.23090277777777773
  (19577, 0)	0.009259259259259259
  (19603, 0)	0.10011574074074071
  (20149, 0)	0.005208333333333333
  (21171, 0)	0.015625
  (21172, 0)	0.10474537037037035
  (21177, 0)	0.10493827160493825
  (21297, 0)	0.015625
  (21303, 0)	0.020833333333333332
  (21306, 0)	0.3331404320987653
  (21311, 0)	0.09288194444444443
  (21420, 0)	0.05555555555555555
  (25447, 0)	0.020833333333333332
  (25453, 0)	0.012345679012345678
  (29623, 0)	0.024691358024691357
  (29627, 0)	0.037037037037037035
  (31280, 0)	0.009259259259259259"
3994,5733113141,21306,5,"  (19325, 0)	0.03233506944444444
  (19533, 0)	0.10011574074074071
  (19577, 0)	0.04732510288065843
  (19603, 0)	0.19041763117283944
  (19746, 0)	0.004388503086419753
  (20147, 0)	0.004115226337448559
  (20149, 0)	0.001736111111111111
  (21171, 0)	0.005208333333333333
  (21172, 0)	0.17939814814814808
  (21177, 0)	0.04108796296296295
  (21297, 0)	0.005208333333333333
  (21303, 0)	0.09288194444444443
  (21306, 0)	0.08680555555555552
  (21311, 0)	0.03674768518518518
  (21420, 0)	0.3331404320987653
  (22979, 0)	0.008230452674897118
  (25443, 0)	0.001736111111111111
  (25447, 0)	0.09288194444444443
  (25453, 0)	0.0030864197530864196
  (29623, 0)	0.006172839506172839
  (29627, 0)	0.009259259259259259
  (31280, 0)	0.055555555555555546"
3995,4945688534,18445,1,"  (7555, 0)	0.25"
3996,4945688534,18445,2,"  (345, 0)	0.08333333333333333
  (8212, 0)	0.08333333333333333
  (13502, 0)	0.08333333333333333
  (18445, 0)	0.25"
3997,4945688534,18445,3,"  (807, 0)	0.027777777777777776
  (7555, 0)	0.125
  (8207, 0)	0.08333333333333333
  (8593, 0)	0.027777777777777776
  (8601, 0)	0.027777777777777776
  (13498, 0)	0.027777777777777776
  (13504, 0)	0.027777777777777776"
3998,4945688534,18445,4,"  (345, 0)	0.06018518518518518
  (8212, 0)	0.07870370370370369
  (8591, 0)	0.009259259259259259
  (8592, 0)	0.027777777777777776
  (13497, 0)	0.009259259259259259
  (13499, 0)	0.027777777777777776
  (13500, 0)	0.009259259259259259
  (13502, 0)	0.06018518518518518
  (13503, 0)	0.009259259259259259
  (13505, 0)	0.027777777777777776
  (13506, 0)	0.009259259259259259
  (14358, 0)	0.009259259259259259
  (16759, 0)	0.009259259259259259
  (18445, 0)	0.125"
3999,4945688534,18445,5,"  (807, 0)	0.0324074074074074
  (7555, 0)	0.08101851851851852
  (8207, 0)	0.07870370370370369
  (8243, 0)	0.004629629629629629
  (8384, 0)	0.009259259259259259
  (8590, 0)	0.009259259259259259
  (8593, 0)	0.032407407407407406
  (8601, 0)	0.032407407407407406
  (13496, 0)	0.006172839506172839
  (13498, 0)	0.032407407407407406
  (13500, 0)	0.0030864197530864196
  (13501, 0)	0.009259259259259259
  (13503, 0)	0.006172839506172839
  (13504, 0)	0.026234567901234566
  (14347, 0)	0.0030864197530864196
  (14357, 0)	0.0030864197530864196
  (16150, 0)	0.009259259259259259
  (16759, 0)	0.0030864197530864196
  (16760, 0)	0.009259259259259259"
4000,5733452813,24584,1,"  (24697, 0)	0.3333333333333333"
4001,5733452813,24584,2,"  (24584, 0)	0.3333333333333333
  (24585, 0)	0.1111111111111111
  (24696, 0)	0.3333333333333333"
4002,5733452813,24584,3,"  (24586, 0)	0.037037037037037035
  (24697, 0)	0.25925925925925924
  (25802, 0)	0.037037037037037035"
4003,5733452813,24584,4,"  (19382, 0)	0.012345679012345678
  (19765, 0)	0.018518518518518517
  (24584, 0)	0.25925925925925924
  (24585, 0)	0.1111111111111111
  (24642, 0)	0.037037037037037035
  (24696, 0)	0.25925925925925924
  (25801, 0)	0.037037037037037035"
4004,5733452813,24584,5,"  (24580, 0)	0.004115226337448559
  (24581, 0)	0.006172839506172839
  (24586, 0)	0.05555555555555555
  (24697, 0)	0.20987654320987653
  (25799, 0)	0.004115226337448559
  (25802, 0)	0.053497942386831275"
4005,5767128915,15980,1,"  (15979, 0)	0.3333333333333333"
4006,5767128915,15980,2,"  (9792, 0)	0.1111111111111111
  (15980, 0)	0.3333333333333333
  (16202, 0)	0.1111111111111111"
4007,5767128915,15980,3,"  (602, 0)	0.037037037037037035
  (9626, 0)	0.037037037037037035
  (15979, 0)	0.18518518518518517
  (16196, 0)	0.037037037037037035
  (16201, 0)	0.1111111111111111"
4008,5767128915,15980,4,"  (126, 0)	0.012345679012345678
  (6381, 0)	0.012345679012345678
  (8570, 0)	0.012345679012345678
  (9792, 0)	0.08641975308641975
  (9793, 0)	0.012345679012345678
  (15980, 0)	0.18518518518518517
  (16183, 0)	0.012345679012345678
  (16195, 0)	0.037037037037037035
  (16202, 0)	0.1111111111111111"
4009,5767128915,15980,5,"  (511, 0)	0.004115226337448559
  (602, 0)	0.037037037037037035
  (2360, 0)	0.004115226337448559
  (2364, 0)	0.004115226337448559
  (6383, 0)	0.004115226337448559
  (6390, 0)	0.004115226337448559
  (6395, 0)	0.004115226337448559
  (7937, 0)	0.004115226337448559
  (9626, 0)	0.04526748971193415
  (9645, 0)	0.004115226337448559
  (9794, 0)	0.004115226337448559
  (15979, 0)	0.12757201646090532
  (16182, 0)	0.012345679012345678
  (16196, 0)	0.04526748971193415
  (16201, 0)	0.1111111111111111"
4010,6852962853,32088,1,"  (23514, 0)	0.25"
4011,6852962853,32088,2,"  (23509, 0)	0.0625
  (23516, 0)	0.08333333333333333
  (32087, 0)	0.08333333333333333
  (32088, 0)	0.25"
4012,6852962853,32088,3,"  (23508, 0)	0.03645833333333333
  (23509, 0)	0.020833333333333332
  (23512, 0)	0.03645833333333333
  (23514, 0)	0.11979166666666666
  (31346, 0)	0.027777777777777776
  (32087, 0)	0.020833333333333332"
4013,6852962853,32088,4,"  (23508, 0)	0.005208333333333333
  (23509, 0)	0.053385416666666664
  (23510, 0)	0.012152777777777776
  (23512, 0)	0.010416666666666666
  (23514, 0)	0.010416666666666666
  (23515, 0)	0.027777777777777776
  (23516, 0)	0.06134259259259259
  (23517, 0)	0.024305555555555552
  (31347, 0)	0.021412037037037035
  (32087, 0)	0.059027777777777776
  (32088, 0)	0.11979166666666666"
4014,6852962853,32088,5,"  (23508, 0)	0.04011140046296296
  (23509, 0)	0.021267361111111112
  (23510, 0)	0.003472222222222222
  (23511, 0)	0.012152777777777775
  (23512, 0)	0.03721788194444445
  (23514, 0)	0.07338686342592593
  (23516, 0)	0.005208333333333333
  (23517, 0)	0.005208333333333333
  (29813, 0)	0.021412037037037035
  (31013, 0)	0.003038194444444444
  (31346, 0)	0.03684413580246913
  (31347, 0)	0.001736111111111111
  (32087, 0)	0.024739583333333336
  (32088, 0)	0.010416666666666666"
4015,5889572023,23885,1,"  (20439, 0)	0.3333333333333333
  (23884, 0)	1.0
  (32363, 0)	0.3333333333333333"
4016,5889572023,23885,2,"  (20438, 0)	0.1111111111111111
  (23885, 0)	0.5555555555555556
  (32364, 0)	0.2222222222222222
  (32365, 0)	0.1111111111111111"
4017,5889572023,23885,3,"  (20439, 0)	0.2962962962962963
  (23478, 0)	0.037037037037037035
  (23884, 0)	0.5555555555555556
  (23943, 0)	0.037037037037037035
  (23949, 0)	0.037037037037037035
  (23951, 0)	0.07407407407407407
  (32362, 0)	0.037037037037037035
  (32363, 0)	0.2962962962962963"
4018,5889572023,23885,4,"  (19401, 0)	0.012345679012345678
  (20438, 0)	0.12345679012345678
  (23473, 0)	0.037037037037037035
  (23474, 0)	0.012345679012345678
  (23885, 0)	0.38271604938271603
  (23948, 0)	0.037037037037037035
  (23949, 0)	0.024691358024691357
  (23950, 0)	0.024691358024691357
  (23951, 0)	0.012345679012345678
  (31758, 0)	0.037037037037037035
  (32364, 0)	0.2222222222222222
  (32365, 0)	0.12345679012345678"
4019,5889572023,23885,5,"  (20439, 0)	0.24279835390946497
  (23476, 0)	0.0030864197530864196
  (23477, 0)	0.004115226337448559
  (23478, 0)	0.05761316872427983
  (23884, 0)	0.38271604938271603
  (23894, 0)	0.004115226337448559
  (23943, 0)	0.05349794238683127
  (23944, 0)	0.004115226337448559
  (23948, 0)	0.004115226337448559
  (23949, 0)	0.05349794238683127
  (23950, 0)	0.008230452674897118
  (23951, 0)	0.09465020576131686
  (23952, 0)	0.012345679012345678
  (23956, 0)	0.008230452674897118
  (32362, 0)	0.06584362139917695
  (32363, 0)	0.24279835390946497
  (32364, 0)	0.004115226337448559
  (32365, 0)	0.008230452674897118"
4020,9735672497,24065,1,"  (24064, 0)	0.3333333333333333"
4021,9735672497,24065,2,"  (24054, 0)	0.1111111111111111
  (24065, 0)	0.3333333333333333
  (24066, 0)	0.1111111111111111"
4022,9735672497,24065,3,"  (24053, 0)	0.1111111111111111
  (24063, 0)	0.1111111111111111
  (24064, 0)	0.18518518518518517
  (24067, 0)	0.1111111111111111
  (24069, 0)	0.037037037037037035"
4023,9735672497,24065,4,"  (24054, 0)	0.13580246913580246
  (24065, 0)	0.18518518518518517
  (24066, 0)	0.1111111111111111
  (24068, 0)	0.037037037037037035
  (24070, 0)	0.012345679012345678"
4024,9735672497,24065,5,"  (24053, 0)	0.13580246913580246
  (24063, 0)	0.13580246913580246
  (24064, 0)	0.14403292181069957
  (24067, 0)	0.1111111111111111
  (24069, 0)	0.053497942386831275
  (24072, 0)	0.004115226337448559
  (24377, 0)	0.004115226337448559"
4025,5753222788,17738,1,"  (9113, 0)	0.5
  (17737, 0)	0.5"
4026,5753222788,17738,2,"  (13006, 0)	0.25
  (17738, 0)	0.25
  (17739, 0)	0.5"
4027,5753222788,17738,3,"  (9111, 0)	0.08333333333333333
  (9113, 0)	0.375
  (13006, 0)	0.25
  (13007, 0)	0.125
  (17737, 0)	0.125"
4028,5753222788,17738,4,"  (9111, 0)	0.08333333333333333
  (9112, 0)	0.027777777777777776
  (9400, 0)	0.125
  (9418, 0)	0.041666666666666664
  (9420, 0)	0.027777777777777776
  (13006, 0)	0.1875
  (13007, 0)	0.125
  (17738, 0)	0.0625
  (17739, 0)	0.25"
4029,5753222788,17738,5,"  (9111, 0)	0.08564814814814814
  (9112, 0)	0.027777777777777776
  (9113, 0)	0.15625
  (9400, 0)	0.125
  (9417, 0)	0.027777777777777776
  (9418, 0)	0.041666666666666664
  (9419, 0)	0.013888888888888888
  (9420, 0)	0.027777777777777776
  (9422, 0)	0.009259259259259259
  (13006, 0)	0.125
  (13007, 0)	0.11458333333333333
  (17262, 0)	0.0625
  (17548, 0)	0.0625
  (17720, 0)	0.0625
  (17737, 0)	0.03125"
4030,2963992323,21842,1,"  (20524, 0)	0.3333333333333333
  (20525, 0)	0.3333333333333333
  (32479, 0)	0.3333333333333333"
4031,2963992323,21842,2,"  (20526, 0)	0.08333333333333333
  (21842, 0)	0.3333333333333333
  (24605, 0)	0.1111111111111111
  (24607, 0)	0.1111111111111111
  (24643, 0)	0.3333333333333333
  (29686, 0)	0.1111111111111111
  (32480, 0)	0.3333333333333333"
4032,2963992323,21842,3,"  (20523, 0)	0.037037037037037035
  (20524, 0)	0.18518518518518517
  (20525, 0)	0.25
  (20526, 0)	0.027777777777777776
  (21850, 0)	0.1111111111111111
  (24603, 0)	0.027777777777777776
  (24607, 0)	0.027777777777777776
  (24611, 0)	0.027777777777777776
  (24645, 0)	0.037037037037037035
  (31941, 0)	0.037037037037037035
  (32242, 0)	0.1111111111111111
  (32479, 0)	0.25925925925925924"
4033,2963992323,21842,4,"  (20524, 0)	0.009259259259259259
  (20525, 0)	0.009259259259259259
  (20526, 0)	0.08333333333333334
  (20527, 0)	0.009259259259259259
  (20570, 0)	0.012345679012345678
  (21842, 0)	0.23148148148148145
  (24602, 0)	0.037037037037037035
  (24603, 0)	0.009259259259259259
  (24604, 0)	0.037037037037037035
  (24605, 0)	0.08641975308641975
  (24606, 0)	0.024691358024691357
  (24607, 0)	0.08333333333333333
  (24610, 0)	0.027777777777777776
  (24611, 0)	0.009259259259259259
  (24643, 0)	0.25
  (24646, 0)	0.037037037037037035
  (29077, 0)	0.009259259259259259
  (29686, 0)	0.16049382716049382
  (31715, 0)	0.009259259259259259
  (31941, 0)	0.009259259259259259
  (32480, 0)	0.25925925925925924"
4034,2963992323,21842,5,"  (19053, 0)	0.004115226337448559
  (20523, 0)	0.04526748971193415
  (20524, 0)	0.13374485596707816
  (20525, 0)	0.18827160493827158
  (20526, 0)	0.027777777777777776
  (20527, 0)	0.0030864197530864196
  (20528, 0)	0.0030864197530864196
  (20569, 0)	0.012345679012345678
  (21842, 0)	0.006172839506172839
  (21845, 0)	0.0030864197530864196
  (21850, 0)	0.16049382716049382
  (24601, 0)	0.009259259259259259
  (24602, 0)	0.009259259259259259
  (24603, 0)	0.033950617283950615
  (24605, 0)	0.0030864197530864196
  (24606, 0)	0.0030864197530864196
  (24607, 0)	0.033950617283950615
  (24610, 0)	0.009259259259259259
  (24611, 0)	0.040123456790123455
  (24643, 0)	0.009259259259259259
  (24645, 0)	0.04938271604938271
  (24649, 0)	0.024691358024691357
  (29076, 0)	0.009259259259259259
  (29077, 0)	0.0030864197530864196
  (31715, 0)	0.0030864197530864196
  (31716, 0)	0.009259259259259259
  (31717, 0)	0.009259259259259259
  (31941, 0)	0.04835390946502057
  (32242, 0)	0.16049382716049382
  (32479, 0)	0.2170781893004115"
4035,5738226790,304,1,"  (264, 0)	0.3333333333333333
  (5168, 0)	0.3333333333333333
  (6771, 0)	0.3333333333333333"
4036,5738226790,304,2,"  (304, 0)	0.3333333333333333
  (801, 0)	0.2222222222222222
  (6769, 0)	0.2222222222222222
  (6772, 0)	0.1111111111111111
  (7410, 0)	0.1111111111111111"
4037,5738226790,304,3,"  (264, 0)	0.25925925925925924
  (5162, 0)	0.07407407407407407
  (5167, 0)	0.037037037037037035
  (5168, 0)	0.18518518518518517
  (6768, 0)	0.2222222222222222
  (6770, 0)	0.1111111111111111
  (6771, 0)	0.25925925925925924
  (7412, 0)	0.037037037037037035
  (8903, 0)	0.037037037037037035"
4038,5738226790,304,4,"  (194, 0)	0.024691358024691357
  (304, 0)	0.2345679012345679
  (801, 0)	0.19753086419753085
  (5166, 0)	0.024691358024691357
  (5637, 0)	0.012345679012345678
  (6769, 0)	0.24691358024691357
  (6772, 0)	0.1111111111111111
  (6773, 0)	0.037037037037037035
  (7410, 0)	0.08641975308641975
  (7411, 0)	0.024691358024691357
  (8902, 0)	0.037037037037037035
  (8909, 0)	0.037037037037037035"
4039,5738226790,304,5,"  (264, 0)	0.20987654320987653
  (5161, 0)	0.008230452674897118
  (5162, 0)	0.0823045267489712
  (5167, 0)	0.04526748971193415
  (5168, 0)	0.14403292181069957
  (5638, 0)	0.004115226337448559
  (5639, 0)	0.024691358024691357
  (6768, 0)	0.24691358024691357
  (6770, 0)	0.1111111111111111
  (6771, 0)	0.24279835390946497
  (7409, 0)	0.024691358024691357
  (7412, 0)	0.04526748971193415
  (8903, 0)	0.06172839506172839
  (8905, 0)	0.008230452674897118
  (8906, 0)	0.024691358024691357
  (18419, 0)	0.004115226337448559"
4040,11337065891,31098,1,"  (31097, 0)	0.3333333333333333"
4041,11337065891,31098,2,"  (24352, 0)	0.3333333333333333
  (24353, 0)	0.1111111111111111
  (31098, 0)	0.3333333333333333"
4042,11337065891,31098,3,"  (21269, 0)	0.037037037037037035
  (29991, 0)	0.037037037037037035
  (31097, 0)	0.25925925925925924"
4043,11337065891,31098,4,"  (21282, 0)	0.012345679012345678
  (24351, 0)	0.037037037037037035
  (24352, 0)	0.25925925925925924
  (24353, 0)	0.1111111111111111
  (29990, 0)	0.037037037037037035
  (31098, 0)	0.25925925925925924
  (32141, 0)	0.012345679012345678"
4044,11337065891,31098,5,"  (21269, 0)	0.05349794238683127
  (21279, 0)	0.004115226337448559
  (21285, 0)	0.004115226337448559
  (29991, 0)	0.053497942386831275
  (31097, 0)	0.20987654320987653
  (32140, 0)	0.012345679012345678
  (32142, 0)	0.004115226337448559"
4045,1834116788,31868,1,"  (21910, 0)	0.3333333333333333"
4046,1834116788,31868,2,"  (21909, 0)	0.1111111111111111
  (21912, 0)	0.1111111111111111
  (31868, 0)	0.3333333333333333"
4047,1834116788,31868,3,"  (21908, 0)	0.037037037037037035
  (21910, 0)	0.18518518518518517
  (21911, 0)	0.037037037037037035
  (21915, 0)	0.037037037037037035
  (21916, 0)	0.027777777777777776"
4048,1834116788,31868,4,"  (21909, 0)	0.08641975308641975
  (21912, 0)	0.08333333333333333
  (21913, 0)	0.037037037037037035
  (21915, 0)	0.024691358024691357
  (21917, 0)	0.009259259259259259
  (22503, 0)	0.009259259259259259
  (26454, 0)	0.012345679012345678
  (26475, 0)	0.027777777777777776
  (30106, 0)	0.012345679012345678
  (30118, 0)	0.012345679012345678
  (31868, 0)	0.18518518518518517"
4049,1834116788,31868,5,"  (18981, 0)	0.004115226337448559
  (21908, 0)	0.037037037037037035
  (21910, 0)	0.11831275720164608
  (21911, 0)	0.04526748971193415
  (21912, 0)	0.008230452674897118
  (21915, 0)	0.04423868312757201
  (21916, 0)	0.032407407407407406
  (26431, 0)	0.009259259259259259
  (26432, 0)	0.007201646090534979
  (26441, 0)	0.0030864197530864196
  (26453, 0)	0.012345679012345678
  (26464, 0)	0.004629629629629629
  (29062, 0)	0.004115226337448559
  (30105, 0)	0.012345679012345678
  (30117, 0)	0.012345679012345678"
4050,6585723708,28982,1,"  (31457, 0)	0.5
  (31651, 0)	0.5
  (31653, 0)	0.3333333333333333"
4051,6585723708,28982,2,"  (28976, 0)	0.1111111111111111
  (28982, 0)	0.2777777777777778
  (31259, 0)	0.16666666666666666
  (31645, 0)	0.25
  (31652, 0)	0.5
  (31654, 0)	0.3333333333333333"
4052,6585723708,28982,3,"  (19387, 0)	0.041666666666666664
  (28956, 0)	0.08333333333333333
  (29264, 0)	0.037037037037037035
  (31260, 0)	0.08333333333333333
  (31457, 0)	0.1388888888888889
  (31646, 0)	0.25
  (31649, 0)	0.037037037037037035
  (31651, 0)	0.3888888888888889
  (31653, 0)	0.24074074074074073"
4053,6585723708,28982,4,"  (19670, 0)	0.010416666666666666
  (19827, 0)	0.013888888888888888
  (28722, 0)	0.041666666666666664
  (28952, 0)	0.041666666666666664
  (28957, 0)	0.027777777777777776
  (28972, 0)	0.012345679012345678
  (28976, 0)	0.10493827160493827
  (28982, 0)	0.15432098765432098
  (29459, 0)	0.027777777777777776
  (31258, 0)	0.027777777777777776
  (31259, 0)	0.08796296296296297
  (31525, 0)	0.012345679012345678
  (31645, 0)	0.3194444444444444
  (31647, 0)	0.012345679012345678
  (31650, 0)	0.037037037037037035
  (31652, 0)	0.3888888888888889
  (31654, 0)	0.24074074074074073"
4054,6585723708,28982,5,"  (19379, 0)	0.004115226337448559
  (19387, 0)	0.038483796296296294
  (19569, 0)	0.010416666666666666
  (19754, 0)	0.003472222222222222
  (19826, 0)	0.004629629629629629
  (23059, 0)	0.013888888888888888
  (23061, 0)	0.003472222222222222
  (28956, 0)	0.12962962962962962
  (28957, 0)	0.004115226337448559
  (29264, 0)	0.043209876543209874
  (29270, 0)	0.009259259259259259
  (29457, 0)	0.013888888888888888
  (29461, 0)	0.009259259259259259
  (29469, 0)	0.004115226337448559
  (29564, 0)	0.009259259259259259
  (31260, 0)	0.05787037037037037
  (31457, 0)	0.09799382716049382
  (31524, 0)	0.013888888888888888
  (31526, 0)	0.006172839506172839
  (31644, 0)	0.004115226337448559
  (31646, 0)	0.3194444444444444
  (31647, 0)	0.009259259259259259
  (31648, 0)	0.012345679012345678
  (31649, 0)	0.05144032921810699
  (31651, 0)	0.2716049382716049
  (31653, 0)	0.16666666666666666
  (32147, 0)	0.009259259259259259"
4055,5772096759,21485,1,"  (29030, 0)	0.25"
4056,5772096759,21485,2,"  (21485, 0)	0.25
  (21497, 0)	0.08333333333333333
  (29029, 0)	0.08333333333333333
  (29031, 0)	0.08333333333333333"
4057,5772096759,21485,3,"  (20477, 0)	0.027777777777777776
  (20478, 0)	0.027777777777777776
  (21490, 0)	0.027777777777777776
  (21495, 0)	0.027777777777777776
  (21500, 0)	0.08333333333333333
  (28347, 0)	0.08333333333333333
  (29030, 0)	0.12499999999999999"
4058,5772096759,21485,4,"  (20477, 0)	0.009259259259259259
  (20478, 0)	0.009259259259259259
  (21484, 0)	0.009259259259259259
  (21485, 0)	0.12499999999999999
  (21490, 0)	0.009259259259259259
  (21495, 0)	0.009259259259259259
  (21497, 0)	0.07870370370370369
  (27797, 0)	0.009259259259259259
  (27811, 0)	0.009259259259259259
  (28331, 0)	0.027777777777777776
  (29029, 0)	0.060185185185185175
  (29031, 0)	0.07870370370370369"
4059,5772096759,21485,5,"  (20477, 0)	0.026234567901234563
  (20478, 0)	0.0324074074074074
  (20479, 0)	0.0030864197530864196
  (21484, 0)	0.0030864197530864196
  (21490, 0)	0.026234567901234563
  (21495, 0)	0.03858024691358024
  (21497, 0)	0.0030864197530864196
